Discipline,HPSA Type,HPSA Sub -Type,Score  Category,Image,County,HPSA ID,HPSA Name,HPSA Status,Last Update Date,State V1,State/Territory,HPSA Score
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
Mental Health,Population Group,Low Income Population HPSA,14 - 25,1,Hillsborough,7121884701,LI - Tampa,Designated,09/10/2021,Florida,Florida,17
